published_date,title,domain
2020-08-02 22:56:00,Punjab govt ends coronavirus lockdown,dunyanews.tv
2020-08-02 23:01:00,Whitehall fights shy after office outbreaks | News,thetimes.co.uk
2020-08-02 23:01:00,Scotland problem is out of Johnson's control | Comment,thetimes.co.uk
2020-08-02 23:01:00,Heatwave on the way as Europe hits 45.7C,thetimes.co.uk
2020-08-02 23:01:00,"New currency is only way for independence, says expert",thetimes.co.uk
2020-08-02 23:01:00,"Half of local solicitors face going bust, MPs warn",thetimes.co.uk
2020-08-02 23:04:00,Huge party of 200 drunken teenagers with tables of alcohol broken up in underpass,mirror.co.uk
2020-08-02 23:08:13,Scottish hospitals inquiry: What is being investigated?,bbc.co.uk
2020-08-02 23:10:29,Scottish hospitals public inquiry gets under way,bbc.com
2020-08-02 23:16:06,Supreme Court Encourages Judges to Deliver Life Sentence in Major Graft Cases,jakartaglobe.id
2020-08-02 23:17:34,"NDDC Probe: Sack Akpabio, Pondei, Niger Delta Group Tells President Buhari",saharareporters.com
2020-08-02 23:20:00,"COVID-19 tests in 61 laboratories free, says NCDC",punchng.com
2020-08-02 23:25:47,544 test positive for Covid-19 as Kenya registers 13 new deaths,standardmedia.co.ke
2020-08-02 23:29:26,Zupco doubles local fares,herald.co.zw
2020-08-02 23:31:00,Zupco doubles local fares,pazimbabwe.com
2020-08-02 23:37:37,Big fun planned at Tantebane,news.thevoicebw.com
2020-08-02 23:38:12,Coronavirus Victoria: Eerie photos of Melbourne’s virus curfew,news.com.au
2020-08-02 23:38:26,Land baron faces more charges,herald.co.zw
2020-08-02 23:45:43,Man kills wife after divorce demand,thestar.com.my
2020-08-02 23:46:33,"Utomi, Na'Abba To Lead Mass Action Against Corruption, Insecurity In Nigeria",saharareporters.com
2020-08-02 23:48:00,Umalayitsha causes blackout with 600kg copper cables ‘theft’,chronicle.co.zw
2020-08-02 23:50:00,"Hit and run sparks small wildfire in Fraser Canyon, police say",cbc.ca
2020-08-02 23:56:33,YOURSAY | The strange love affair between Umno and PN,malaysiakini.com
2020-08-03 00:05:17,Bung Moktar: We are ready to negotiate seat allocation,thestar.com.my
2020-08-03 00:07:33,Shot in the chest,news.thevoicebw.com
2020-08-03 00:11:49,Dr Catherine Adeya appointed World Wide Web Foundation’s Director of Research,standardmedia.co.ke
2020-08-03 00:23:00,The NDDC and the tragedy of a nation,vanguardngr.com
2020-08-03 00:25:00,"Woman arrested in Nanaimo after alleged assaults, impaired driving",cbc.ca
2020-08-03 00:28:00,Sister shares heartbreak of twin brother's disappearance during National Missing Person's Week,abc.net.au
2020-08-03 00:30:00,"Bengaluru records 2,105 fresh cases",bangaloremirror.indiatimes.com
2020-08-03 00:35:00,Police knocking on doors in virus home quarantine blitz to force ‘100% compliance’ in Qld,heraldsun.com.au
2020-08-03 00:45:00,"Former Auckland teacher Benjy Swann indecently assaulted boys, Crown says",stuff.co.nz
2020-08-03 00:47:31,Ningaloo Reef: Woman crushed by two humpback whales,news.com.au
2020-08-03 00:52:32,Duterte eyes tapping military reservists in COVID-19 fight,cnnphilippines.com
2020-08-03 00:57:29,"Citing Threats, TPLF Stages Military Parades",ezega.com
2020-08-03 01:00:00,"A year after Ladakh celebrated Union Territory status, the mood has changed",scroll.in
2020-08-03 01:01:00,Manslaughter-accused police officers to fight name suppression decision,stuff.co.nz
2020-08-03 01:01:00,Manslaughter-accused police officers to fight name suppression decision,i.stuff.co.nz
2020-08-03 01:11:38,Tourist crushed between two whales while diving in WA,news.com.au
2020-08-03 01:17:24,Weather warning: Winter to return with an icy blast later in week,nzherald.co.nz
2020-08-03 01:24:50,"Sekou replies Education Minister, defends his father's legacy in education",ghanaweb.com
2020-08-03 01:30:00,Man (25) charged with murder after friend found fatally injured by canal,independent.ie
2020-08-03 01:30:00,Government politicians have hired the most councillors for assistant roles,independent.ie
2020-08-03 01:36:03,"Ekiti, Osun to partner on Fasanmi’s burial",punchng.com
2020-08-03 01:40:39,Optimism fades for pubs under next lockdown lifting phase,irishtimes.com
2020-08-03 01:43:51,"Ikpeazu sacks commissioner, LG chairmen",punchng.com
2020-08-03 01:57:00,B.C. dad threatens lawsuit over province's back-to-school plan,bc.ctvnews.ca
2020-08-03 02:04:17,South set to shiver at weekend | Otago Daily Times Online News,odt.co.nz
2020-08-03 02:07:29,Top cop on trial in Dunedin | Otago Daily Times Online News,odt.co.nz
2020-08-03 02:08:05,"'Cadbury kidhar hai': From sisters getting money to friendzone, netizens share memes on Raksha Bandhan",timesnownews.com
2020-08-03 02:08:14,Nairobi Governor Sonko arrested in Voi hours after DPP issues order,standardmedia.co.ke
2020-08-03 02:10:00,Covid-19: All inbound travellers serving stay-home notices outside of dedicated facilities to wear electronic monitoring device,todayonline.com
2020-08-03 02:11:00,"Rivers police kill three kidnappers, rescue 18 passengers",punchng.com
2020-08-03 02:18:07,Sanwo-Olu Launches Smart Metre Initiative,thisdaylive.com
2020-08-03 02:19:00,Singapore rolls out new-and-improved temperature scanner that costs $200 instead of $1000,asiaone.com
2020-08-03 02:19:14,Covid NSW: Baby among four new cases in Wagga Wagga,news.com.au
2020-08-03 02:20:48,International travel: Covid-negative flyers can skip institutional quarantine,livemint.com
2020-08-03 02:35:00,Doctor circulates petition warning Quebec government against next step of re-opening plan,montreal.ctvnews.ca
2020-08-03 02:39:11,Balopi and Kwape impostors granted bail,news.thevoicebw.com
2020-08-03 02:49:00,Students shape own curriculum in 'new generation' of vocational schools,smh.com.au
2020-08-03 02:53:41,Explained: Reading the new National Education Policy,indianexpress.com
2020-08-03 02:53:53,"Unlock 3.0 Explained: What is open, what is not in August 2020",indianexpress.com
2020-08-03 02:55:00,"COVID-19 closures may cause childcare centres to fold, industry warns",theage.com.au
2020-08-03 02:56:56,State of emergency vs state of disaster: What’s the difference?,news.com.au
2020-08-03 02:57:00,Poor preparations threaten students’ resumption this week,punchng.com
2020-08-03 02:58:00,OVP's free shuttle for healthcare workers to resume ops in eight routes,gmanetwork.com
2020-08-03 03:05:00,Man jilted by lover commits suicide in Rivers,punchng.com
2020-08-03 03:09:00,"Owner, friends, exotic dancer fined for King St strip club birthday party",theage.com.au
2020-08-03 03:12:00,MP: 82-year-old on fruit diet since 1992 waits for Ayodhya temple,timesofindia.indiatimes.com
2020-08-03 03:13:19,Highway to heaven? Image of travellers performing prayers on highway raises alarm,nst.com.my
2020-08-03 03:15:16,'Western Region guarding against surge in coronavirus cases' - Minister,ghanaweb.com
2020-08-03 03:16:50,Bay of Plenty dairy worker killed in motorbike crash near Nukuhou,nzherald.co.nz
2020-08-03 03:18:45,"Youth drilled on business, ICT skills",ippmedia.com
2020-08-03 03:24:58,Watch: Chinese store owners surprised by Māori teen speaking perfect Mandarin,newshub.co.nz
2020-08-03 03:26:00,Police searching for body of Alberta man in B.C. lake,edmonton.ctvnews.ca
2020-08-03 03:26:52,"Man charged with cheating victims out of more than $98,000 in Haj tour scam",sg.news.yahoo.com
2020-08-03 03:30:03,24-year-old woman charged after deliberately coughing on NSW police officer,sbs.com.au
2020-08-03 03:32:34,TN cops arrest 3 persons in connection with death of Sri Lankan underworld don,thenewsminute.com
2020-08-03 03:34:08,"Police unveil new fast response car with number plate recognition, more secure cabin for suspects",todayonline.com
2020-08-03 03:39:17,"Rs 25000 prize bond draw result: August 3, 2020 - List of draw 34",geo.tv
2020-08-03 03:43:19,"Land under irrigation increased by 50percent in five years, says NIRC",ippmedia.com
2020-08-03 03:44:00,Mutitjulu Community Aboriginal Corporation blockade entry to Uluru amid coronavirus fears,abc.net.au
2020-08-03 03:47:00,Theft and vandalism blamed for poor Internet connectivity in rural areas,thestar.com.my
2020-08-03 03:53:11,"Auckland Airport reveals new 'safe zone' at international terminal, in anticipation of Pacific bubble",tvnz.co.nz
2020-08-03 03:54:00,Coronavirus South Australia: New gathering rules announced after two new COVID-19 cases,thewest.com.au
2020-08-03 03:56:00,Pukeko dishes dazzle at game bird night in Nelson,stuff.co.nz
2020-08-03 03:56:29,Baby among four new coronavirus cases in Wagga Wagga as NSW infections keep rising,sbs.com.au
2020-08-03 04:00:17,"10 arrested, drugs worth $800k seized in CNB raids: Man fell out of window while trying to evade capture",stomp.straitstimes.com
2020-08-03 04:00:58,"Today’s outlook: NDMA to clean Karachi drains, Punjab eases restrictions",samaa.tv
2020-08-03 04:03:00,Govt eases quarantine rules for international flyers,timesofindia.indiatimes.com
2020-08-03 04:08:21,Eastern Cape health MEC laughs off calls to resign,dispatchlive.co.za
2020-08-03 04:09:00,Victorians to get federal paid pandemic leave disaster payments,smh.com.au
2020-08-03 04:11:00,"APC makes overtures to Atiku, Saraki, others",guardian.ng
2020-08-03 04:12:00,PDP NWC moves to stop Ondo deputy governor from joining ZLP,guardian.ng
2020-08-03 04:13:08,Coronavirus: SA reports 213 new COVID-19 related deaths,enca.com
2020-08-03 04:13:42,"Dine-in restaurants, barbershops, salons close again under MECQ – The Manila Times",manilatimes.net
2020-08-03 04:17:53,Andile Lungisa finally caves in,heraldlive.co.za
2020-08-03 04:18:00,Self defence raised in trial of Porirua man charged with murder,stuff.co.nz
2020-08-03 04:19:39,Man pulls out a gun during traffic stop in Auckland,newshub.co.nz
2020-08-03 04:22:11,Mumbengegwi In Quarantine After Attending A Global Conference In Tanzania,news.pindula.co.zw
2020-08-03 04:27:49,Digital Nights - Van Gogh Alive exhibition to kick off Wellington events calendar,nzherald.co.nz
2020-08-03 04:29:00,Pakistan reports lowest number of new COVID-19 cases in over 3 months,dunyanews.tv
2020-08-03 04:34:00,Auckland Airport to be split in two in preparation for Cook Islands bubble,stuff.co.nz
2020-08-03 04:34:47,Spit hoods - Police in NZ breach own policy on controversial restraint,tvnz.co.nz
2020-08-03 04:35:00,Angara vows timely passage of P4.5T nat'l budget for 2021,gmanetwork.com
2020-08-03 04:37:46,SC: All courts 'physically closed' but can be reached online – The Manila Times,manilatimes.net
2020-08-03 04:51:00,"India could see street protests like Israel, Sanjay Raut warns PM Narendra Modi",timesofindia.indiatimes.com
2020-08-03 04:52:00,Boy tells court he woke up to being assaulted by former Auckland teacher,stuff.co.nz
2020-08-03 04:54:54,PICS: Man gunned down in Pinetown shooting,iol.co.za
2020-08-03 04:55:20,Mamman Daura is right…,thenationonlineng.net
2020-08-03 04:56:00,'Vague guidelines': Comprehensive plan from natl govt sought in COVID-19 fight,news.abs-cbn.com
2020-08-03 04:57:46,"Coronavirus in SA: Matrics, teachers back to school",enca.com
2020-08-03 05:00:00,Last chance for gun owners with expired licences,timeslive.co.za
2020-08-03 05:00:00,WATCH | Hartswater horror: The family killing that rocked the Northern Cape farming community,timeslive.co.za
2020-08-03 05:01:19,Kieswetter: It’s too soon to tell if new mechanisms will save Sars,ewn.co.za
2020-08-03 05:07:00,Andile Lungisa resigns as mayoral committee member in Nelson Mandela Bay,sowetanlive.co.za
2020-08-03 05:08:18,Māori man stuns Avondale Market workers by speaking fluent Mandarin,nzherald.co.nz
2020-08-03 05:13:55,"304 new COVID-19 cases recorded in 14 states, FCT",thenationonlineng.net
2020-08-03 05:14:00,Eastern Cape health MEC’s staffer arrested for alleged drunk driving,sowetanlive.co.za
2020-08-03 05:14:00,"Coronavirus: The punters are not happy about Melbourne’s lockdown, Dan",theaustralian.com.au
2020-08-03 05:17:04,Social media use should be regulated by anti-terror law – AFP,rappler.com
2020-08-03 05:20:11,Dodgy state funeral contracts again under the spotlight,news24.com
2020-08-03 05:22:00,"Dr Yii: RM1,000 fine for not wearing face mask too high especially for lower income group",theborneopost.com
2020-08-03 05:22:37,Indonesia's June foreign visitor arrivals down 88.8% year-on-year: stats bureau,thetelegram.com
2020-08-03 05:24:07,Melbourne weather: Snow forecast in Dandenong Ranges,news.com.au
2020-08-03 05:27:56,"We don’t think this pandemic will end soon, but we’re trying to build confidence: Manohar Lal Khattar",indianexpress.com
2020-08-03 05:29:08,Worker apprehended after being brought to safety from window ledge at Kaki Bukit dormitory,stomp.straitstimes.com
2020-08-03 05:31:00,"Jetstar flight with COVID-19 case was nearly packed, but airline insists risk was low",abc.net.au
2020-08-03 05:38:00,Canberrans urged not to panic buy masks as ACT Government flags face coverings in response to coronavirus,abc.net.au
2020-08-03 05:38:08,New Guinness World Record for Pakistan: 9-year-old becomes fastest to arrange period table,pakistantoday.com.pk
2020-08-03 05:39:12,"PBA, PFL training restart to be delayed anew with MECQ",cnnphilippines.com
2020-08-03 05:39:38,NCDC reveals state in Nigeria without COVID-19 related death,dailypost.ng
2020-08-03 05:41:00,"Corruption, Insecurity, Poverty: Buhari caged ― NCF",vanguardngr.com
2020-08-03 05:43:00,Suspect tasered after body found: Arrest drama as woman (20) found dead in Newry estate,belfasttelegraph.co.uk
2020-08-03 05:43:11,Hatid Tulong official to critics: 'Snapshot of crowd in Rizal stadium does not tell entire story',rappler.com
2020-08-03 05:45:00,The case will be ‘resolved’ – Police Minister on Senzo Meyiwa’s murder,citizen.co.za
2020-08-03 05:48:45,Coronavirus – Ethiopia: COVID-19 reported cases in Ethiopia (2nd August 2020),socialnews.xyz
2020-08-03 05:49:00,"Coronavirus Mornington Peninsula: active cases Mornington, Mt Martha",heraldsun.com.au
2020-08-03 05:50:00,"Lata Mangeshkar wishes Narendra Modi on Raksha Bandhan; 'I pray for your health and long life,' says PM",timesofindia.indiatimes.com
2020-08-03 05:50:58,Pregnant nurse who tested negative for Covid-19 dies from collapsed lung,nairobinews.nation.co.ke
2020-08-03 05:51:49,"Mata Amritanandamayi, Lata Mangeshkar's Rakhi Greetings For PM Modi",ndtv.com
2020-08-03 05:52:28,Election 2020: National Party admits breaking rules when selecting new Auckland Central candidate,newshub.co.nz
2020-08-03 05:57:00,Former Victorian Premier Jeff Kennett says WA should thank former Premier Colin Barnett for Optus Stadium,thewest.com.au
2020-08-03 05:59:22,2 men arrested for dangerous driving after CTE accident that injured van driver and passenger,stomp.straitstimes.com
2020-08-03 06:01:00,Southland leaders seek urgent meeting with Government about smelter,stuff.co.nz
2020-08-03 06:01:32,"President, Asantehene Congratulate KNUST's First Female Vice-Chancellor",peacefmonline.com
2020-08-03 06:04:50,"Utomi, Na’Abba, others lead mass action against Buhari govt",dailypost.ng
2020-08-03 06:05:49,Punjab ends lockdown earlier than scheduled,brecorder.com
2020-08-03 06:07:00,Tauranga mayor's profanity-laced flip-flop over quitting,stuff.co.nz
2020-08-03 06:08:00,Coronavirus - Ethiopia: COVID-19 reported cases in Ethiopia (2nd August 2020),einnews.com
2020-08-03 06:09:19,Hawks to hand over Norma Gigaba's case to police,enca.com
2020-08-03 06:17:37,Tougher penalties for drink driving sends strong signal to all [NSTTV],nst.com.my
2020-08-03 06:18:12,Chandrayaan 2 Pragyan rover not damaged; New NASA images shows rover separated from lander after crash landing,timesnownews.com
2020-08-03 06:19:41,Huddersfield MP apologises for alleged anti-Semitic tweet,bbc.co.uk
2020-08-03 06:20:00,"Covid-19: Bandar Kuching MP urges govt to reconsider approach in presenting statistics, data to public",theborneopost.com
